acc_x_0,acc_y_0,acc_z_0,gyro_x_0,gyro_y_0,gyro_z_0,acc_x_100,acc_y_100,acc_z_100,gyro_x_100,gyro_y_100,gyro_z_100,acc_x_200,acc_y_200,acc_z_200,gyro_x_200,gyro_y_200,gyro_z_200,acc_x_300,acc_y_300,acc_z_300,gyro_x_300,gyro_y_300,gyro_z_300,acc_x_400,acc_y_400,acc_z_400,gyro_x_400,gyro_y_400,gyro_z_400,acc_x_500,acc_y_500,acc_z_500,gyro_x_500,gyro_y_500,gyro_z_500,acc_x_600,acc_y_600,acc_z_600,gyro_x_600,gyro_y_600,gyro_z_600,acc_x_700,acc_y_700,acc_z_700,gyro_x_700,gyro_y_700,gyro_z_700,acc_x_800,acc_y_800,acc_z_800,gyro_x_800,gyro_y_800,gyro_z_800,acc_x_900,acc_y_900,acc_z_900,gyro_x_900,gyro_y_900,gyro_z_900,acc_x_1000,acc_y_1000,acc_z_1000,gyro_x_1000,gyro_y_1000,gyro_z_1000,shift,label
1.359907,1.527501,10.49857,24.89313,32.42748,-64.52672,-0.7805098,1.838747,8.358158,14.10687,-10.25191,-79.03817,2.60968,1.831564,8.434772,-39.30534,6.366412,-65.03053,1.024718,0.1125275,9.121908,-12.68702,-32.07634,-74.39695,0.5003881,-0.02394202,9.708488,23.66412,-32.20611,-52.22137,-0.8619126,0.7517793,12.21043,-10.44275,59.40458,16.0458,-0.2633622,-0.3974375,11.03009,-24.15267,12.0,49.8855,-0.8164227,1.594538,10.07959,-39.22901,43.0687,79.81679,0.3519476,-1.154005,9.840169,59.9084,-76.96947,109.3588,2.138022,0.5746084,9.607931,-20.67176,-40.69466,78.27481,2.511518,-0.2944868,9.91439,-3.496183,-27.41985,74.09161,-4,0
0.1388637,0.05027823,10.17296,-1.030534,-0.870229,-0.07633588,0.2561796,0.03351882,10.1179,3.282443,-1.0,0.5496183,0.3687071,0.237026,10.19212,2.763359,13.67176,0.3129771,-0.4070143,0.1005565,10.18493,-0.1679389,3.900763,-8.534351,-0.2274492,0.4572925,10.53209,-2.984733,5.534351,-2.839695,0.6584055,-0.3902549,11.15459,-8.61832,-10.96183,3.290076,-0.09097966,0.009576807,10.07241,11.80916,9.045801,3.351145,-0.3711013,0.4979939,9.564836,16.33588,3.969466,12.9542,-0.3591303,0.7733272,10.72363,-6.625954,6.816794,7.198473,-0.2274492,0.3687071,10.7356,-0.9083969,2.221374,5.091603,-0.1101333,0.5267244,11.24557,5.816794,-1.763359,5.137404,-1,0
-0.08858546,0.1843535,10.22803,-0.610687,1.274809,-1.465649,-0.05985504,0.1987187,10.21845,-0.6259542,1.145038,-1.320611,-0.06943185,0.213084,10.19451,-0.480916,1.29771,-1.473282,-0.04788403,0.1723825,10.18972,-0.6870229,1.267176,-1.236641,-0.04309563,0.2154782,10.20409,-0.6946565,1.038168,-1.480916,0.6823475,0.1268927,10.23761,-0.3358779,0.4045802,-16.48092,-0.2466028,0.2346318,10.23761,0.1221374,0.519084,-35.52672,-0.04548983,0.04309563,10.27831,-0.1679389,-0.9312977,-46.55725,-0.1053449,0.2154782,10.29986,0.2061069,0.259542,-50.38931,-0.1963245,0.1891419,10.01734,0.3740458,1.351145,-52.00763,-0.1292869,0.1197101,10.27591,0.4580153,0.5877862,-52.69466,-1,0
-0.3256114,0.2513912,10.21127,-1.0,0.2519084,1.0,-0.1197101,0.1819593,10.22324,-0.5496183,0.9312977,-1.48855,-0.2035071,-0.04548983,10.19691,-0.9083969,-3.076336,-0.1526718,-0.06464344,0.225055,10.20169,-0.6030535,1.816794,-1.442748,-0.1029507,0.2106898,10.4459,-0.7633588,1.122137,-1.366412,-0.09337386,0.2657564,10.25437,-0.6793893,1.389313,-1.259542,-0.08858546,0.2801216,10.16578,-0.7633588,1.152672,-1.358779,-0.1580173,0.2082956,10.24479,-0.4885496,1.244275,-1.198473,-0.1197101,0.2537854,10.17296,-0.4580153,1.061069,-1.442748,-0.1604115,0.2418144,10.18733,-0.6717557,1.40458,-1.526718,-0.1244985,0.2777274,10.24,-0.7175572,1.114504,-1.389313,-4,0
1.125275,0.4070143,9.038112,9.320611,-45.68702,5.763359,0.7637503,0.5195417,11.32218,-1.419847,-21.22138,-40.54199,2.3535,0.581791,9.998186,0.2366412,20.61069,-135.8015,0.3423708,0.1699883,9.586384,27.48092,16.76336,-166.0611,-1.412579,0.7445967,8.614338,-28.58015,-12.15267,-127.9313,-0.4501099,1.103727,10.09635,-26.65649,41.80152,-105.4504,-1.165976,0.002394202,11.71483,34.22137,2.671756,-81.33588,-0.1173159,-0.8020576,10.21845,-39.53435,-18.54962,-123.1145,2.451663,0.2944868,9.821015,-69.57252,-62.60305,-149.7099,2.387019,-2.185906,8.664616,-69.96947,4.40458,-152.8092,1.405396,-1.82917,8.362947,-26.12214,-45.00763,-185.6412,2,0
-0.1340753,-0.6871359,8.37013,0.6946565,-6.145038,-6.793893,-0.7398083,-1.501164,9.097966,8.236641,-4.80916,-21.09924,-0.04070143,-1.273715,9.414001,7.923664,-1.572519,-19.05343,-0.3280056,-0.9983821,7.577648,-2.480916,11.60305,-9.183207,-0.2154782,-1.180341,8.341399,5.709924,-11.44275,12.01527,0.1867477,-0.5267244,8.602366,-7.152672,-15.66412,20.46565,0.3160346,-0.4884171,10.9846,3.030534,20.22137,22.79389,-0.5793968,0.7134721,11.69328,-3.167939,15.74809,15.69466,-0.296881,-0.5889736,11.1474,-16.56489,-1.633588,20.67939,0.1029507,-1.036689,11.16895,16.80153,-16.08397,23.62595,0.4213795,-1.252167,12.80419,20.9542,-0.6183206,9.854961,5,0
-0.344765,0.02154782,11.02769,17.87786,25.14504,13.67939,0.2753332,0.5267244,11.11628,8.740458,-6.007634,20.75573,0.08379706,0.9720459,9.727641,-16.68702,-6.045802,23.64886,0.3184288,0.1436521,8.552089,-34.9542,-6.572519,9.045801,-0.85473,-0.617704,8.121132,-29.19084,-3.305344,0.04580153,-0.5554548,-0.5267244,8.571242,-2.419847,-12.28244,-0.2748091,-0.4309563,-1.09415,8.377312,-5.877862,-1.89313,-18.87786,-0.545878,-1.06542,9.263166,14.67176,-21.70992,-16.27481,-0.770933,-1.077391,8.559271,10.40458,17.0,-14.81679,-0.7661445,-1.242591,7.465121,-17.89313,11.69466,-2.977099,-0.04070143,-0.6248866,8.504205,2.030534,-16.75573,17.32825,3,0
-0.1244985,0.2777274,10.24,-0.7175572,1.114504,-1.389313,-0.1436521,0.2274492,10.20409,-0.8396947,1.022901,-1.374046,-0.1244985,0.2346318,10.33816,-0.6793893,1.396947,-1.381679,-0.08619126,0.2585738,10.25916,-0.7022901,1.099237,-1.152672,-0.1915361,0.2202666,10.08917,-0.9236641,1.053435,-1.229008,-0.9337386,0.1915361,10.65899,-3.847328,-11.0687,25.63359,0.3303998,0.7398083,10.02213,-0.6564885,2.816794,66.96183,0.5913678,0.2873042,10.37408,-2.167939,1.625954,107.0,0.06703765,0.9457096,10.18254,-1.847328,0.1755725,111.1298,0.2322376,1.338359,10.05086,-0.961832,2.641221,85.59543,-0.3303998,0.04548983,10.05804,-0.7328244,1.618321,54.9771,-5,0
-0.1963245,0.08858546,10.18733,-0.5801527,1.824428,-2.091603,-0.296881,0.2825158,10.1993,-0.7022901,2.770992,-6.732824,0.2322376,-0.3495534,10.30465,-8.80916,0.8625955,-1.961832,0.5865794,-0.2394202,11.08994,0.5725191,-1.519084,-4.244275,-0.308852,0.1939303,9.835381,16.84733,0.9541985,10.70992,-0.332794,0.8212111,10.05804,3.725191,1.053435,10.54199,-0.2178724,0.6105214,10.41717,-9.251908,6.839694,5.030534,-0.3112462,0.5267244,10.96305,1.183206,0.3740458,6.763359,-0.09576806,0.557849,11.2312,13.28244,-2.969466,4.29771,-0.01436521,0.8882488,11.33654,14.22137,-10.0229,4.900764,0.06224924,0.7900866,9.339781,8.80916,-15.42748,3.763359,-5,0
0.1388637,0.07182605,10.39084,-23.60306,3.687023,64.15267,-0.5746084,-0.2059013,10.20888,-14.00763,-2.0,55.28244,0.3543419,-0.3615245,9.603143,-28.96947,0.07633588,74.71756,0.2537854,-0.7158663,10.08917,5.977099,-6.694656,40.48855,-0.3974375,-0.06224924,10.35732,3.824427,-6.641222,65.08397,0.3016694,-0.4333505,9.411607,-6.648855,-12.60305,45.65649,0.4429273,-0.272939,9.55047,5.908397,19.64122,18.61832,1.125275,-1.149217,9.854534,-20.03817,50.80153,41.84733,0.545878,-1.043872,11.18811,18.08397,12.38168,36.35115,-0.5075707,-0.2202666,10.60153,10.98473,-22.89313,26.0687,0.8331822,-0.7781156,10.63026,-13.91603,-37.1145,10.51145,-5,0
-0.4357447,0.8451532,10.53449,-2.618321,9.366412,-1.442748,-0.3998317,0.9002198,9.67018,-4.572519,2.396947,1.70229,-0.05985504,0.6392518,9.730036,4.290076,-7.832061,-2.633588,-0.1963245,0.8379706,10.14902,10.40458,-2.068702,-2.862595,-0.2633622,1.06542,10.49857,-5.59542,-4.320611,-1.022901,-0.1436521,0.9050082,9.97185,-14.03054,-8.648855,-2.114504,0.4118027,0.7589619,10.25676,-8.19084,-5.320611,-1.206107,0.04309563,0.6368576,10.41478,-0.1221374,-5.038168,-1.770992,0.09337386,0.7182605,10.12987,4.167939,-0.1526718,-0.01526718,0.1149217,0.770933,9.524135,-0.5038168,13.73282,4.580153,0.08858546,0.5410896,8.916007,-6.877862,4.38168,-2.229008,2,0
0.05267244,2.3535,8.439561,-2.580153,22.85496,-42.1832,-0.56982,0.6200982,8.087613,-1.694656,8.664123,-56.69466,-0.2418144,1.039083,9.320627,13.74046,8.770992,-33.85496,-0.1053449,-0.5793968,9.775525,21.87023,21.8855,-3.770992,-1.163582,0.6703765,11.07797,-4.587786,-8.717557,-14.25954,-1.189918,1.206678,10.51055,-16.38168,0.9389313,-49.51145,-1.237802,0.7110779,10.31422,-28.25191,-0.8396947,-53.90077,-0.6823475,0.3878607,10.47703,4.580153,15.06107,-103.313,-1.118092,0.4812346,9.967062,36.69466,-1.633588,-138.313,-1.434127,0.1101333,10.24239,18.81679,-23.47328,-87.38932,-0.866701,0.6488287,10.33577,-2.748092,-27.12977,-48.70992,0,0
-0.521936,-0.7326257,9.476251,1.740458,15.69466,55.94656,-1.347936,-0.4070143,9.519346,1.916031,-7.580153,70.86259,-0.8523358,-0.5099649,9.698911,12.61832,-12.41221,76.70992,-0.2633622,-0.1771709,9.052477,18.71756,-33.53435,62.12214,-0.3471592,0.03351882,8.987833,7.038168,3.206107,34.93893,-1.422156,0.4668693,11.24557,17.0229,-14.65649,51.32824,-0.5267244,0.9864111,9.560047,33.33588,14.68702,64.76336,-0.2202666,0.7757214,7.232883,19.99237,23.99237,91.64886,0.9193734,0.3064578,6.859388,-96.06871,25.9771,58.771,0.7158663,-0.3280056,9.378088,18.81679,-33.82443,12.94657,1.237802,0.830788,10.83616,-0.5343512,1.740458,-35.0687,-5,0
0.9768343,-1.022324,9.255983,8.580153,9.167939,-45.92367,0.8283938,-0.1723825,9.76116,13.36641,-2.328244,-61.26718,0.6248866,0.04548983,10.53209,4.603054,7.694656,-56.75573,1.137246,-0.1699883,10.80503,6.206107,-13.72519,-37.35878,0.7134721,0.1532289,11.21444,-9.038168,24.34351,-11.52672,0.7015011,0.3160346,9.059659,-6.725191,6.08397,-30.45802,1.261744,-0.5243302,10.79546,-14.41221,11.72519,-47.41985,-0.1532289,-0.5075707,10.11071,-10.70229,-25.35878,-47.38931,0.6033388,-0.1221043,10.24718,-21.47328,-32.09924,-51.58779,1.058237,-0.7038953,10.18254,21.93893,29.78626,-30.75573,1.261744,-0.332794,11.01093,7.389313,-35.76336,-21.56489,3,0
-0.5051765,0.9552865,9.849746,15.51145,1.633588,-74.25191,-0.7661445,0.617704,11.3964,-31.81679,-11.66412,-58.23664,-0.06703765,0.5051765,10.45787,-14.50382,-23.18321,-23.08397,-0.8140285,3.883395,15.74906,-33.1145,-4.206107,-7.748092,-0.07422025,0.806846,9.854534,-21.28244,1.633588,-7.19084,1.244985,0.4141969,10.72842,-52.77863,-1.152672,5.053435,-0.2011129,0.1699883,10.23761,-0.9694656,0.06870229,1.29771,-0.1268927,0.4716577,10.17296,-0.8549618,1.603053,-0.1755725,-0.1244985,0.1125275,10.24239,-0.648855,0.3816794,-1.244275,0.1460463,0.248997,10.19212,-0.870229,0.007633588,-1.19084,-0.1221043,0.2537854,10.17057,-0.7251908,1.221374,-1.290076,-5,0
-0.8403648,0.7326257,7.352593,23.62595,18.51908,87.77863,0.9481038,0.4309563,6.232107,-79.7023,23.80153,66.75572,0.2896984,-1.367089,10.25676,25.0916,-16.19084,20.29008,1.630451,1.084573,10.95826,3.59542,10.58015,-24.66412,1.242591,1.082179,10.45787,-12.0687,10.45038,-107.7023,1.673547,0.009576807,9.299079,28.45802,-6.923664,-160.4046,-0.1077391,0.1987187,9.126697,-17.09924,4.198473,-149.1298,-0.7422025,1.132457,9.615114,-5.816794,43.0687,-103.3435,0.05746084,0.08140286,11.21444,15.32824,-1.587786,-82.87024,-0.7398083,-0.4668693,10.90798,-37.32824,-38.74809,-95.94657,1.592144,0.1173159,10.53449,-43.21374,-63.42748,-170.0,-5,0
-1.391031,1.063026,10.38605,1.900763,1.122137,-29.57252,-0.830788,1.029507,12.84968,14.23664,8.091603,-19.85496,-0.7757214,1.051055,9.787497,-8.877863,3.770992,-10.44275,-0.6009446,0.3160346,9.184157,-21.38931,-2.984733,-1.992366,-0.308852,0.4333505,10.18493,-2.526718,-5.610687,-0.6564885,-0.07661445,0.1628057,10.29746,-0.5343512,0.9389313,-1.328244,-0.1077391,0.3375824,10.12268,-0.7099237,-0.03816794,-2.007634,0.2202666,0.1963245,9.811439,-0.9465649,-3.78626,-1.312977,-0.1580173,0.1915361,10.05325,-0.7709923,0.832061,-1.603053,-0.07182605,0.2777274,10.13466,-0.648855,1.259542,-1.274809,-0.1987187,0.2035071,10.18733,-0.7099237,1.0,-1.374046,-2,0
-0.1340753,0.1532289,10.18015,-0.7480916,0.9770992,-1.435114,-0.1364695,0.1388637,10.21366,-0.6335878,1.129771,-1.175573,0.4525041,0.1412579,10.06522,-0.1832061,9.763359,-1.633588,-1.879448,0.3543419,10.61589,9.427481,-11.26718,16.73283,-0.533907,0.4525041,14.00129,-29.78626,0.4274809,54.67176,0.3615245,-1.367089,12.44267,-52.49618,-16.57252,62.91603,0.1029507,-1.343147,9.19134,6.587786,-3.580153,56.1145,0.1412579,-0.8044518,9.234436,16.21374,25.42748,48.25191,-0.521936,-0.7326257,9.476251,1.740458,15.69466,55.94656,-1.347936,-0.4070143,9.519346,1.916031,-7.580153,70.86259,-0.8523358,-0.5099649,9.698911,12.61832,-12.41221,76.70992,0,0
-0.1340753,0.1532289,10.18015,-0.7480916,0.9770992,-1.435114,-0.1364695,0.1388637,10.21366,-0.6335878,1.129771,-1.175573,0.4525041,0.1412579,10.06522,-0.1832061,9.763359,-1.633588,-1.879448,0.3543419,10.61589,9.427481,-11.26718,16.73283,-0.533907,0.4525041,14.00129,-29.78626,0.4274809,54.67176,0.3615245,-1.367089,12.44267,-52.49618,-16.57252,62.91603,0.1029507,-1.343147,9.19134,6.587786,-3.580153,56.1145,0.1412579,-0.8044518,9.234436,16.21374,25.42748,48.25191,-0.521936,-0.7326257,9.476251,1.740458,15.69466,55.94656,-1.347936,-0.4070143,9.519346,1.916031,-7.580153,70.86259,-0.8523358,-0.5099649,9.698911,12.61832,-12.41221,76.70992,5,0
-0.770933,-1.077391,8.559271,10.40458,17.0,-14.81679,-0.7661445,-1.242591,7.465121,-17.89313,11.69466,-2.977099,-0.04070143,-0.6248866,8.504205,2.030534,-16.75573,17.32825,0.4860229,-0.5003881,9.727641,-15.10687,4.717557,18.70229,0.2657564,0.4309563,12.48337,16.96183,26.71756,13.85496,-0.4237737,-0.1819593,11.38443,-6.656488,1.946565,21.57252,-0.4620809,-0.9792285,11.62385,-4.633588,-26.48855,21.51145,0.1795651,-0.926556,11.53048,22.75573,-13.41985,21.54198,-0.02873042,-2.140416,13.88398,4.877862,19.72519,8.389313,-0.4668693,-1.146823,12.28226,-2.778626,-1.755725,-11.21374,-0.01197101,-0.8403648,12.3469,4.343512,-8.488549,-8.664123,4,0
-0.1867477,0.4429273,9.744401,19.85496,19.63359,-25.84733,0.2825158,-0.225055,11.9351,-17.70992,8.725191,-2.679389,-0.7589619,1.513135,9.787497,-11.83206,1.648855,-46.71756,-1.419762,1.051055,10.30465,-33.80152,1.244275,-56.34351,-0.09337386,0.8020576,10.35732,-2.282443,11.00763,-86.77863,-1.170765,0.545878,10.16817,29.05344,6.122138,-141.855,-1.630451,0.320823,9.933543,23.60306,-20.89313,-97.64886,-1.041478,0.4692635,10.20888,5.465649,-27.41221,-51.48092,0.1268927,1.015141,10.10593,-9.480916,-13.9084,-59.29771,-1.096544,0.7685388,10.40041,-2.656489,-9.694656,-61.67176,-0.9504981,0.1915361,9.785102,30.96183,0.05343511,-90.10688,4,0
0.2561796,0.593762,10.33816,5.80916,1.656489,-1.122137,-0.1101333,0.6703765,9.691729,1.381679,7.122138,1.839695,0.2011129,0.617704,9.28232,-1.206107,0.1221374,1.778626,0.3974375,0.6631939,9.876082,-7.259542,0.9389313,-0.9847328,-0.1125275,0.4932055,10.06762,0.5038168,-4.236641,4.748092,0.3184288,0.6081272,10.51533,-3.992366,-17.75573,7.862596,0.5171475,0.4477157,10.47703,-13.51908,-3.328244,-1.793893,0.4668693,0.3639187,10.38126,-4.251908,2.10687,0.778626,0.1675941,0.6560113,10.39802,4.870229,4.320611,12.56489,0.5650316,0.1532289,9.988609,5.732824,3.282443,7.549618,0.08619126,0.4453215,10.3214,4.641222,10.58015,1.10687,-5,0
-0.4357447,0.8451532,10.53449,-2.618321,9.366412,-1.442748,-0.3998317,0.9002198,9.67018,-4.572519,2.396947,1.70229,-0.05985504,0.6392518,9.730036,4.290076,-7.832061,-2.633588,-0.1963245,0.8379706,10.14902,10.40458,-2.068702,-2.862595,-0.2633622,1.06542,10.49857,-5.59542,-4.320611,-1.022901,-0.1436521,0.9050082,9.97185,-14.03054,-8.648855,-2.114504,0.4118027,0.7589619,10.25676,-8.19084,-5.320611,-1.206107,0.04309563,0.6368576,10.41478,-0.1221374,-5.038168,-1.770992,0.09337386,0.7182605,10.12987,4.167939,-0.1526718,-0.01526718,0.1149217,0.770933,9.524135,-0.5038168,13.73282,4.580153,0.08858546,0.5410896,8.916007,-6.877862,4.38168,-2.229008,-2,0
-1.637634,-0.7278373,8.717288,23.58779,5.496183,-22.78626,-0.8858546,-0.225055,7.809886,16.30534,-7.725191,36.94656,-0.4860229,0.9648633,8.406042,1.358779,-17.61069,26.83969,0.4285621,0.7972692,9.040505,-21.07634,-13.40458,0.6870229,-0.03830723,-0.1149217,8.607155,-2.969466,-4.709924,4.78626,-0.2825158,-0.08140286,8.817844,12.12214,0.08396947,0.1450382,0.5195417,-0.5027823,8.394072,8.145039,-1.564886,-13.10687,-0.1101333,0.04548983,10.57758,-14.19084,-9.465649,-39.13741,0.01436521,-0.2681506,11.17853,-16.68702,0.8091603,5.10687,0.308852,0.3471592,10.87207,10.60305,-2.969466,10.03817,0.1364695,0.1125275,10.55125,1.984733,47.1145,4.534351,1,0
0.007182605,0.2298434,10.35013,-0.5877862,1.236641,-2.541985,-3.313575,0.3064578,11.57118,17.20611,-0.5648855,84.72519,-0.6105214,1.642422,12.21522,144.6412,74.17558,10.45802,-2.487576,1.156399,11.60948,-106.0458,-0.05343511,-2.778626,0.1963245,-0.2537854,10.31183,-48.73283,-35.72519,14.38931,0.2298434,-0.8619126,8.693346,-35.48092,24.03817,36.0916,0.7589619,-1.510741,7.012617,-40.72519,-49.8855,61.55725,2.430115,0.3615245,17.1353,36.67939,-16.58015,105.5267,-1.489193,-0.213084,9.548077,-13.8397,-158.1985,139.2366,1.678335,-2.631228,9.26556,36.8855,-10.06107,94.1145,-0.2801216,-2.149993,9.435549,54.31298,34.10687,58.15267,-1,0
0.521936,-2.434903,9.737218,-21.29771,2.725191,29.23664,0.4285621,-0.8020576,9.562442,-4.427481,2.977099,28.38168,3.296816,-0.06464344,8.070854,-6.610687,100.2977,5.725191,0.3926491,-1.73819,9.050082,-36.70229,13.39695,76.67175,0.4357447,-2.238579,8.394072,2.282443,-7.992366,38.1145,-1.927332,1.074997,10.79546,54.94657,-26.51145,84.98473,-1.501164,1.774103,10.7763,12.42748,-3.152672,48.55725,0.1173159,-0.09576806,9.696517,-45.38931,-13.61069,-0.4580153,1.426944,-0.4716577,9.512163,-46.64886,47.25954,-15.43511,0.3998317,-0.6655881,9.629479,27.41985,-32.25954,25.98473,0.8738836,-0.4955997,9.947908,22.92367,-0.05343511,-14.8626,5,0
0.4285621,-0.878672,9.030929,-22.55725,-13.34351,11.82443,0.1723825,-0.8834604,9.337387,-8.244275,0.1984733,-4.480916,-0.3854665,-1.283292,9.097966,-0.5496183,2.366412,-1.778626,0.4165911,-1.606509,9.066842,5.19084,5.389313,-2.526718,0.08140286,-1.233014,8.288726,9.19084,1.458015,-5.923664,0.4596867,-1.235408,6.586449,-4.183206,-13.54198,11.83969,0.4548983,0.02873042,9.28232,-7.870229,10.28244,12.63359,0.4261679,0.8499416,11.27908,-1.198473,2.48855,-0.6641222,0.8858546,0.06703765,10.57519,-7.045802,-8.450381,13.66412,1.036689,-0.7924808,11.69567,20.32825,28.61069,25.54199,0.07900865,-0.5841852,10.71884,7.938931,-3.755725,29.30534,5,0
0.1556231,0.7134721,10.39084,-2.030534,-4.389313,-2.793893,-0.04788403,0.7302315,10.11071,3.748092,-0.6030535,-0.1603053,0.05506664,0.7445967,9.619903,-0.05343511,13.83206,3.419847,0.1723825,0.6607997,8.856153,-5.061069,5.076336,-1.534351,0.4213795,0.7350199,9.866506,-1.503817,0.4427481,-0.1755725,0.213084,0.7230489,9.904813,-0.6259542,-1.458015,1.48855,0.1699883,0.4477157,10.39084,-3.992366,-12.01527,4.290076,0.3112462,0.4118027,10.64701,-11.51908,2.549618,-1.007634,0.5865794,0.4213795,10.39562,-1.496183,4.496183,3.335878,0.2394202,0.4716577,10.18972,6.832061,-1.885496,13.38931,0.4141969,0.1771709,9.909601,11.12977,13.45802,6.541985,2,0
-2.458845,-0.2226608,11.01812,2.664122,19.28244,91.66412,0.01197101,0.007182605,9.176975,-10.19847,6.969466,71.28244,-0.7852982,-0.8355764,8.645462,-78.25954,-15.61832,61.0,0.1651999,0.1891419,10.43633,13.23664,-9.053435,40.22138,1.721431,-0.6368576,11.33176,49.25954,-55.26718,66.1374,2.590526,-0.9792285,10.70926,-16.32061,-26.32061,53.65649,0.521936,-2.434903,9.737218,-21.29771,2.725191,29.23664,0.4285621,-0.8020576,9.562442,-4.427481,2.977099,28.38168,3.296816,-0.06464344,8.070854,-6.610687,100.2977,5.725191,0.3926491,-1.73819,9.050082,-36.70229,13.39695,76.67175,0.4357447,-2.238579,8.394072,2.282443,-7.992366,38.1145,-1,0
0.05267244,2.3535,8.439561,-2.580153,22.85496,-42.1832,-0.56982,0.6200982,8.087613,-1.694656,8.664123,-56.69466,-0.2418144,1.039083,9.320627,13.74046,8.770992,-33.85496,-0.1053449,-0.5793968,9.775525,21.87023,21.8855,-3.770992,-1.163582,0.6703765,11.07797,-4.587786,-8.717557,-14.25954,-1.189918,1.206678,10.51055,-16.38168,0.9389313,-49.51145,-1.237802,0.7110779,10.31422,-28.25191,-0.8396947,-53.90077,-0.6823475,0.3878607,10.47703,4.580153,15.06107,-103.313,-1.118092,0.4812346,9.967062,36.69466,-1.633588,-138.313,-1.434127,0.1101333,10.24239,18.81679,-23.47328,-87.38932,-0.866701,0.6488287,10.33577,-2.748092,-27.12977,-48.70992,-3,0
0.4189853,0.1460463,10.21366,-0.2900764,-1.59542,-24.14504,0.02394202,0.1244985,10.22803,-0.3587786,1.40458,-15.39695,-0.04548983,0.237026,10.24479,-0.4122138,0.7557252,-11.52672,-0.1101333,0.1556231,10.17296,-0.6793893,1.122137,-7.160306,-0.3543419,0.1556231,10.25916,-0.2977099,1.664122,-9.969465,-0.1244985,0.248997,10.12268,-0.1755725,0.2748091,-9.389313,-0.1388637,0.1005565,10.12987,-0.5877862,0.389313,-10.67939,-0.06464344,0.3016694,10.17057,-0.5114504,1.580153,-5.854962,-0.01436521,0.3926491,10.25676,-0.8396947,1.625954,-4.679389,-0.009576807,0.2082956,10.26155,1.717557,3.160305,-2.351145,-0.08858546,0.3136404,10.19212,-0.5343512,2.198473,-3.580153,-3,0
0.05267244,2.3535,8.439561,-2.580153,22.85496,-42.1832,-0.56982,0.6200982,8.087613,-1.694656,8.664123,-56.69466,-0.2418144,1.039083,9.320627,13.74046,8.770992,-33.85496,-0.1053449,-0.5793968,9.775525,21.87023,21.8855,-3.770992,-1.163582,0.6703765,11.07797,-4.587786,-8.717557,-14.25954,-1.189918,1.206678,10.51055,-16.38168,0.9389313,-49.51145,-1.237802,0.7110779,10.31422,-28.25191,-0.8396947,-53.90077,-0.6823475,0.3878607,10.47703,4.580153,15.06107,-103.313,-1.118092,0.4812346,9.967062,36.69466,-1.633588,-138.313,-1.434127,0.1101333,10.24239,18.81679,-23.47328,-87.38932,-0.866701,0.6488287,10.33577,-2.748092,-27.12977,-48.70992,3,0
1.786075,-0.1292869,9.983821,11.00763,57.01527,-13.54198,7.28795,-2.825158,1.668759,28.13741,116.8168,-5.129771,-0.05027823,0.1628057,10.24479,-0.4656488,0.07633588,-1.435114,-0.07422025,0.2202666,10.22564,-0.4961832,1.099237,-1.473282,-0.04309563,0.1843535,10.21845,-0.610687,1.145038,-1.603053,-0.06224924,0.1891419,10.2807,-0.5877862,1.053435,-1.419847,-0.07182605,0.1771709,10.20648,-0.7328244,1.19084,-1.312977,-0.08379706,0.2106898,10.22564,-0.6183206,1.022901,-1.137405,-0.05985504,0.1580173,10.23042,-0.6259542,1.160305,-1.374046,0.05027823,0.1963245,10.1562,-0.4656488,0.6259542,-1.984733,-0.3974375,0.2873042,10.21606,-0.06870229,0.7251908,-30.53435,0,0
-0.4668693,0.9864111,9.643845,-5.549618,-6.977099,-9.175572,0.3567361,2.549825,9.43076,75.90839,31.25191,-8.801527,0.1364695,2.932897,11.9327,-18.57252,-37.59542,9.541985,1.273715,1.75495,10.09156,-17.49618,3.48855,2.274809,0.4716577,2.066196,9.330204,-13.96947,13.0687,-5.290076,0.1843535,1.383849,9.339781,-43.63359,8.702291,-18.17557,-0.1340753,-0.1244985,8.815451,-13.07634,-5.08397,18.0687,0.3160346,-0.9289502,8.767567,-1.854962,18.58779,8.198473,-0.04070143,-0.08619126,10.13945,-4.679389,22.94657,3.763359,-0.8355764,-0.07661445,10.51294,5.442748,15.64122,2.099237,-1.058237,0.004788404,10.30704,-0.8854962,12.68702,5.061069,2,0
-0.9840169,1.541866,13.64456,-117.7863,36.51909,-36.41221,1.860295,-1.551443,11.56399,2.435115,-57.96947,-1.664122,-0.5530606,-1.963245,11.34612,43.0458,46.8855,17.29008,-0.7038953,-1.221043,12.36126,4.91603,8.251908,-17.43511,-0.2825158,-1.774103,11.00375,7.70229,-43.46565,7.954198,0.8930372,-0.8475474,10.9822,-0.04580153,17.22901,-0.9770992,-0.2394202,-1.043872,11.46104,13.46565,-1.48855,-0.2900764,0.3016694,0.3687071,11.53048,-0.3740458,14.72519,3.229008,-0.28491,-0.28491,10.9415,11.9084,32.37405,16.27481,-0.1077391,0.5913678,11.21683,6.244275,-9.343512,19.54962,0.1292869,0.7398083,9.902418,-10.79389,-4.251908,23.61832,2,0
